title,model,field_published_stock_code,field_product_type,field_spring_type,field_product_category,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_product_series,field_revision,field_material,field_material_short_description,field_material_specification,field_outside_dia_bd_spe_in,field_outside_dia_base_in,field_outside_dia_base_mm,field_outside_dia_base_cm,field_outside_dia_tole_bd_spe_in,field_outside_dia_tole_in,field_outside_dia_tole_mm,field_outside_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_ins_dia_tol_bld_spec_in,field_field_inside_dia_tol_in,field_field_inside_dia_tol_mm,field_field_inside_dia_tol_cm,field_total_coils_bd_spe,field_total_coils,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_end,field_initial_ten_bud_spec_lb,field_initial_tension_lb,field_initial_tension_n,field_initial_tension_kg,field_initial_tension_gm,field_initial_ten_tol_bud_spc_lb,field_initial_ten_tol_lb,field_initial_ten_tol_n,field_initial_ten_tol_kg,field_initial_ten_tol_gm,field_max_load_build_spec_lb,field_max_load_lb,field_max_load_n,field_max_load_kg,field_max_load_gm,field_max_extend_len_bd_spe_in,field_max_extended_length_in,field_max_extended_length_mm,field_max_extended_length_cm,field_body_length_build_spec_in,field_body_length_in,field_body_length_mm,field_body_length_cm,field_direction_of_wind,field_finish,field_weight_per_item_lb,field_loop_insid_dia_bd_spec_in,field_loop_inside_diameter_in,field_loop_inside_diameter_mm,field_loop_inside_diameter_cm,field_loop_position,field_loop_opening_build_spec_in,field_loop_opening_in,field_loop_opening_mm,field_loop_opening_cm
LE 020B 09 S316,LE 020B 09 S316,LE020B09S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.188,0.188,4.78,0.478,0.005,0.005,0.13,0.013,1.75,1.75,44.45,4.445,0.04,0.04,1.02,0.102,0.6,0.6,0.105,1.05,0.0107,0.107,10.7,107,0.06,0.06,0.0105,0.105,0.00107,0.0107,1.07,10.7,0.148,0.148,3.76,0.376,REF,Reference,Reference,Reference,70.2992,70.3,0.02,0.02,0.51,0.051,Standard Loops,0.1832,0.1832,0.815,0.0831,83.1,0.03664,0.03664,0.163,0.01662,16.62,1.249,1.249,5.556,0.5665,566.5,3.526,3.526,89.56,8.956,1.454,1.454,36.93,3.693,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.00365,0.148,0.148,3.76,0.376,Random,0.02,0.02,0.51,0.051
LE 020B 10 M,LE 020B 10 M,LE020B10M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.188,0.188,4.78,0.478,0.005,0.005,0.13,0.013,1.875,1.875,47.63,4.763,0.04,0.04,1.02,0.102,0.66,0.66,0.116,1.16,0.0118,0.118,11.8,118,0.066,0.066,0.0116,0.116,0.00118,0.0118,1.18,11.8,0.148,0.148,3.76,0.376,REF,Reference,Reference,Reference,76.6901,76.7,0.02,0.02,0.51,0.051,Standard Loops,0.22,0.22,0.979,0.0998,99.8,0.044,0.044,0.1957,0.01996,19.96,2,2,8.896,0.9072,907.2,4.575,4.575,116.21,11.621,1.579,1.579,40.11,4.011,Factory Option,Zinc Plate and Bake per ASTM B633,0.0039,0.148,0.148,3.76,0.376,Random,0.02,0.02,0.51,0.051
LE 020B 10 S,LE 020B 10 S,LE020B10S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.188,0.188,4.78,0.478,0.005,0.005,0.13,0.013,1.875,1.875,47.63,4.763,0.04,0.04,1.02,0.102,0.55,0.55,0.096,0.96,0.0098,0.098,9.8,98,0.055,0.055,0.0096,0.096,0.00098,0.0098,0.98,9.8,0.148,0.148,3.76,0.376,REF,Reference,Reference,Reference,76.6901,76.7,0.02,0.02,0.51,0.051,Standard Loops,0.1832,0.1832,0.815,0.0831,83.1,0.03664,0.03664,0.163,0.01662,16.62,1.666,1.666,7.411,0.7557,755.7,4.575,4.575,116.21,11.621,1.579,1.579,40.11,4.011,Factory Option,Passivate per ASTM A967,0.00397,0.148,0.148,3.76,0.376,Random,0.02,0.02,0.51,0.051
LE 020B 10 S316,LE 020B 10 S316,LE020B10S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.188,0.188,4.78,0.478,0.005,0.005,0.13,0.013,1.875,1.875,47.63,4.763,0.04,0.04,1.02,0.102,0.55,0.55,0.096,0.96,0.0098,0.098,9.8,98,0.055,0.055,0.0096,0.096,0.00098,0.0098,0.98,9.8,0.148,0.148,3.76,0.376,REF,Reference,Reference,Reference,76.6901,76.7,0.02,0.02,0.51,0.051,Standard Loops,0.1832,0.1832,0.815,0.0831,83.1,0.03664,0.03664,0.163,0.01662,16.62,1.249,1.249,5.556,0.5665,566.5,3.812,3.812,96.82,9.682,1.579,1.579,40.11,4.011,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.00397,0.148,0.148,3.76,0.376,Random,0.02,0.02,0.51,0.051
LE 020B 11 M,LE 020B 11 M,LE020B11M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.188,0.188,4.78,0.478,0.005,0.005,0.13,0.013,2,2,50.8,5.08,0.04,0.04,1.02,0.102,0.61,0.61,0.107,1.07,0.0109,0.109,10.9,109,0.061,0.061,0.0107,0.107,0.00109,0.0109,1.09,10.9,0.148,0.148,3.76,0.376,REF,Reference,Reference,Reference,82.9762,83,0.02,0.02,0.51,0.051,Standard Loops,0.22,0.22,0.979,0.0998,99.8,0.044,0.044,0.1957,0.01996,19.96,2,2,8.896,0.9072,907.2,4.92,4.92,124.97,12.497,1.704,1.704,43.28,4.328,Factory Option,Zinc Plate and Bake per ASTM B633,0.00421,0.148,0.148,3.76,0.376,Random,0.02,0.02,0.51,0.051
LE 020B 11 S,LE 020B 11 S,LE020B11S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.188,0.188,4.78,0.478,0.005,0.005,0.13,0.013,2,2,50.8,5.08,0.04,0.04,1.02,0.102,0.51,0.51,0.089,0.89,0.0091,0.091,9.1,91,0.051,0.051,0.0089,0.089,0.00091,0.0091,0.91,9.1,0.148,0.148,3.76,0.376,REF,Reference,Reference,Reference,82.705,82.7,0.02,0.02,0.51,0.051,Standard Loops,0.1832,0.1832,0.815,0.0831,83.1,0.03664,0.03664,0.163,0.01662,16.62,1.666,1.666,7.411,0.7557,755.7,4.92,4.92,124.97,12.497,1.704,1.704,43.28,4.328,Factory Option,Passivate per ASTM A967,0.00428,0.148,0.148,3.76,0.376,Random,0.02,0.02,0.51,0.051
LE 020B 11 S316,LE 020B 11 S316,LE020B11S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.188,0.188,4.78,0.478,0.005,0.005,0.13,0.013,2,2,50.8,5.08,0.04,0.04,1.02,0.102,0.51,0.51,0.089,0.89,0.0091,0.091,9.1,91,0.051,0.051,0.0089,0.089,0.00091,0.0091,0.91,9.1,0.148,0.148,3.76,0.376,REF,Reference,Reference,Reference,82.705,82.7,0.02,0.02,0.51,0.051,Standard Loops,0.1832,0.1832,0.815,0.0831,83.1,0.03664,0.03664,0.163,0.01662,16.62,1.249,1.249,5.556,0.5665,566.5,4.089,4.089,103.86,10.386,1.704,1.704,43.28,4.328,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.00428,0.148,0.148,3.76,0.376,Random,0.02,0.02,0.51,0.051
LE 020B 12 M,LE 020B 12 M,LE020B12M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.188,0.188,4.78,0.478,0.005,0.005,0.13,0.013,2.25,2.25,57.15,5.715,0.05,0.05,1.27,0.127,0.53,0.53,0.093,0.93,0.0095,0.095,9.5,95,0.053,0.053,0.0093,0.093,0.00095,0.0095,0.95,9.5,0.148,0.148,3.76,0.376,REF,Reference,Reference,Reference,95.5009,95.5,0.02,0.02,0.51,0.051,Standard Loops,0.22,0.22,0.979,0.0998,99.8,0.044,0.044,0.1957,0.01996,19.96,2,2,8.896,0.9072,907.2,5.61,5.61,142.49,14.249,1.954,1.954,49.63,4.963,Factory Option,Zinc Plate and Bake per ASTM B633,0.00483,0.148,0.148,3.76,0.376,Random,0.02,0.02,0.51,0.051
LE 020B 12 S,LE 020B 12 S,LE020B12S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.188,0.188,4.78,0.478,0.005,0.005,0.13,0.013,2.25,2.25,57.15,5.715,0.05,0.05,1.27,0.127,0.44,0.44,0.077,0.77,0.0079,0.079,7.9,79,0.044,0.044,0.0077,0.077,0.00079,0.0079,0.79,7.9,0.148,0.148,3.76,0.376,REF,Reference,Reference,Reference,95.8626,95.9,0.02,0.02,0.51,0.051,Standard Loops,0.1832,0.1832,0.815,0.0831,83.1,0.03664,0.03664,0.163,0.01662,16.62,1.666,1.666,7.411,0.7557,755.7,5.61,5.61,142.49,14.249,1.954,1.954,49.63,4.963,Factory Option,Passivate per ASTM A967,0.00494,0.148,0.148,3.76,0.376,Random,0.02,0.02,0.51,0.051
LE 020B 12 S316,LE 020B 12 S316,LE020B12S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.188,0.188,4.78,0.478,0.005,0.005,0.13,0.013,2.25,2.25,57.15,5.715,0.05,0.05,1.27,0.127,0.44,0.44,0.077,0.77,0.0079,0.079,7.9,79,0.044,0.044,0.0077,0.077,0.00079,0.0079,0.79,7.9,0.148,0.148,3.76,0.376,REF,Reference,Reference,Reference,95.8626,95.9,0.02,0.02,0.51,0.051,Standard Loops,0.1832,0.1832,0.815,0.0831,83.1,0.03664,0.03664,0.163,0.01662,16.62,1.249,1.249,5.556,0.5665,566.5,4.672,4.672,118.67,11.867,1.954,1.954,49.63,4.963,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.00494,0.148,0.148,3.76,0.376,Random,0.02,0.02,0.51,0.051
LE 020B 13 M,LE 020B 13 M,LE020B13M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.188,0.188,4.78,0.478,0.005,0.005,0.13,0.013,2.5,2.5,63.5,6.35,0.05,0.05,1.27,0.127,0.47,0.47,0.082,0.82,0.0084,0.084,8.4,84,0.047,0.047,0.0082,0.082,0.00084,0.0084,0.84,8.4,0.148,0.148,3.76,0.376,REF,Reference,Reference,Reference,107.6925,107.7,0.02,0.02,0.51,0.051,Standard Loops,0.22,0.22,0.979,0.0998,99.8,0.044,0.044,0.1957,0.01996,19.96,2,2,8.896,0.9072,907.2,6.29,6.29,159.77,15.977,2.204,2.204,55.98,5.598,Factory Option,Zinc Plate and Bake per ASTM B633,0.00543,0.148,0.148,3.76,0.376,Random,0.02,0.02,0.51,0.051
LE 020B 13 S,LE 020B 13 S,LE020B13S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.188,0.188,4.78,0.478,0.005,0.005,0.13,0.013,2.5,2.5,63.5,6.35,0.05,0.05,1.27,0.127,0.39,0.39,0.068,0.68,0.007,0.07,7,70,0.039,0.039,0.0068,0.068,0.0007,0.007,0.7,7,0.148,0.148,3.76,0.376,REF,Reference,Reference,Reference,108.1527,108.2,0.02,0.02,0.51,0.051,Standard Loops,0.1832,0.1832,0.815,0.0831,83.1,0.03664,0.03664,0.163,0.01662,16.62,1.666,1.666,7.411,0.7557,755.7,6.29,6.29,159.77,15.977,2.204,2.204,55.98,5.598,Factory Option,Passivate per ASTM A967,0.00556,0.148,0.148,3.76,0.376,Random,0.02,0.02,0.51,0.051
LE 020B 13 S316,LE 020B 13 S316,LE020B13S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.188,0.188,4.78,0.478,0.005,0.005,0.13,0.013,2.5,2.5,63.5,6.35,0.05,0.05,1.27,0.127,0.39,0.39,0.068,0.68,0.007,0.07,7,70,0.039,0.039,0.0068,0.068,0.0007,0.007,0.7,7,0.148,0.148,3.76,0.376,REF,Reference,Reference,Reference,108.1527,108.2,0.02,0.02,0.51,0.051,Standard Loops,0.1832,0.1832,0.815,0.0831,83.1,0.03664,0.03664,0.163,0.01662,16.62,1.249,1.249,5.556,0.5665,566.5,5.232,5.232,132.89,13.289,2.204,2.204,55.98,5.598,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.00556,0.148,0.148,3.76,0.376,Random,0.02,0.02,0.51,0.051
LE 020B 1A M,LE 020B 1A M,LE020B1AM,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.188,0.188,4.78,0.478,0.005,0.005,0.13,0.013,0.75,0.75,19.05,1.905,0.03,0.03,0.76,0.076,2.333,2.333,0.409,4.09,0.0417,0.417,41.7,417,0.2333,0.2333,0.0409,0.409,0.00417,0.0417,4.17,41.7,0.148,0.148,3.76,0.376,REF,Reference,Reference,Reference,21.7,21.7,0.02,0.02,0.51,0.051,Standard Loops,0.22,0.22,0.979,0.0998,99.8,0.044,0.044,0.1957,0.01996,19.96,2,2,8.896,0.9072,907.2,1.513,1.513,38.43,3.843,0.454,0.454,11.53,1.153,Factory Option,Zinc Plate and Bake per ASTM B633,0.00117,0.148,0.148,3.76,0.376,Random,0.02,0.02,0.51,0.051
LE 020B 1A S,LE 020B 1A S,LE020B1AS,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.188,0.188,4.78,0.478,0.005,0.005,0.13,0.013,0.75,0.75,19.05,1.905,0.03,0.03,0.76,0.076,1.944,1.944,0.34,3.4,0.0347,0.347,34.7,347,0.1944,0.1944,0.034,0.34,0.00347,0.0347,3.47,34.7,0.148,0.148,3.76,0.376,REF,Reference,Reference,Reference,21.7,21.7,0.02,0.02,0.51,0.051,Standard Loops,0.1832,0.1832,0.815,0.0831,83.1,0.03664,0.03664,0.163,0.01662,16.62,1.666,1.666,7.411,0.7557,755.7,1.513,1.513,38.43,3.843,0.454,0.454,11.53,1.153,Factory Option,Passivate per ASTM A967,0.00118,0.148,0.148,3.76,0.376,Random,0.02,0.02,0.51,0.051
LE 020B 1A S316,LE 020B 1A S316,LE020B1AS316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.188,0.188,4.78,0.478,0.005,0.005,0.13,0.013,0.75,0.75,19.05,1.905,0.03,0.03,0.76,0.076,1.944,1.944,0.34,3.4,0.0347,0.347,34.7,347,0.1944,0.1944,0.034,0.34,0.00347,0.0347,3.47,34.7,0.148,0.148,3.76,0.376,REF,Reference,Reference,Reference,21.7,21.7,0.02,0.02,0.51,0.051,Standard Loops,0.1832,0.1832,0.815,0.0831,83.1,0.03664,0.03664,0.163,0.01662,16.62,1.249,1.249,5.556,0.5665,566.5,1.298,1.298,32.97,3.297,0.454,0.454,11.53,1.153,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.00118,0.148,0.148,3.76,0.376,Random,0.02,0.02,0.51,0.051
LE 022A 01 M,LE 022A 01 M,LE022A01M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.125,0.125,3.18,0.318,0.005,0.005,0.13,0.013,0.625,0.625,15.88,1.588,0.03,0.03,0.76,0.076,16.1,16.1,2.82,28.2,0.2875,2.875,287.5,2875,1.61,1.61,0.282,2.82,0.02875,0.2875,28.75,287.5,0.081,0.081,2.06,0.206,REF,Reference,Reference,Reference,19.973,20,0.022,0.022,0.56,0.056,Standard Loops,0.45,0.45,2.002,0.2041,204.1,0.09,0.09,0.4003,0.04082,40.82,3.9,3.9,17.348,1.769,1769,0.835,0.835,21.21,2.121,0.463,0.463,11.76,1.176,Factory Option,Zinc Plate and Bake per ASTM B633,0.00081,0.081,0.081,2.06,0.206,Random,0.022,0.022,0.56,0.056
LE 022A 01 S,LE 022A 01 S,LE022A01S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.125,0.125,3.18,0.318,0.005,0.005,0.13,0.013,0.625,0.625,15.88,1.588,0.03,0.03,0.76,0.076,13.41,13.41,2.349,23.49,0.2395,2.395,239.5,2395,1.341,1.341,0.2349,2.349,0.02395,0.2395,23.95,239.5,0.081,0.081,2.06,0.206,REF,Reference,Reference,Reference,19.9829,20,0.022,0.022,0.56,0.056,Standard Loops,0.3748,0.3748,1.667,0.17,170,0.07496,0.07496,0.3334,0.034,34,3.2487,3.2487,14.451,1.4736,1473.6,0.835,0.835,21.21,2.121,0.463,0.463,11.76,1.176,Factory Option,Passivate per ASTM A967,0.00082,0.081,0.081,2.06,0.206,Random,0.022,0.022,0.56,0.056
LE 022A 01 S316,LE 022A 01 S316,LE022A01S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.125,0.125,3.18,0.318,0.005,0.005,0.13,0.013,0.625,0.625,15.88,1.588,0.03,0.03,0.76,0.076,13.41,13.41,2.349,23.49,0.2395,2.395,239.5,2395,1.341,1.341,0.2349,2.349,0.02395,0.2395,23.95,239.5,0.081,0.081,2.06,0.206,REF,Reference,Reference,Reference,19.9829,20,0.022,0.022,0.56,0.056,Standard Loops,0.3748,0.3748,1.667,0.17,170,0.07496,0.07496,0.3334,0.034,34,2.436,2.436,10.836,1.105,1105,0.778,0.778,19.76,1.976,0.463,0.463,11.76,1.176,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.00082,0.081,0.081,2.06,0.206,Random,0.022,0.022,0.56,0.056
LE 022A 02 M,LE 022A 02 M,LE022A02M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.125,0.125,3.18,0.318,0.005,0.005,0.13,0.013,0.75,0.75,19.05,1.905,0.03,0.03,0.76,0.076,12.4,12.4,2.172,21.72,0.2214,2.214,221.4,2214,1.24,1.24,0.2172,2.172,0.02214,0.2214,22.14,221.4,0.081,0.081,2.06,0.206,REF,Reference,Reference,Reference,25.9327,25.9,0.022,0.022,0.56,0.056,Standard Loops,0.45,0.45,2.002,0.2041,204.1,0.09,0.09,0.4003,0.04082,40.82,3.9,3.9,17.348,1.769,1769,1.03,1.03,26.16,2.616,0.588,0.588,14.94,1.494,Factory Option,Zinc Plate and Bake per ASTM B633,0.00103,0.081,0.081,2.06,0.206,Random,0.022,0.022,0.56,0.056
LE 022A 02 S,LE 022A 02 S,LE022A02S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.125,0.125,3.18,0.318,0.005,0.005,0.13,0.013,0.75,0.75,19.05,1.905,0.03,0.03,0.76,0.076,10.33,10.33,1.809,18.09,0.1845,1.845,184.5,1845,1.033,1.033,0.1809,1.809,0.01845,0.1845,18.45,184.5,0.081,0.081,2.06,0.206,REF,Reference,Reference,Reference,25.9411,25.9,0.022,0.022,0.56,0.056,Standard Loops,0.3748,0.3748,1.667,0.17,170,0.07496,0.07496,0.3334,0.034,34,3.2487,3.2487,14.451,1.4736,1473.6,1.03,1.03,26.16,2.616,0.588,0.588,14.94,1.494,Factory Option,Passivate per ASTM A967,0.00105,0.081,0.081,2.06,0.206,Random,0.022,0.022,0.56,0.056
LE 022A 02 S316,LE 022A 02 S316,LE022A02S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.125,0.125,3.18,0.318,0.005,0.005,0.13,0.013,0.75,0.75,19.05,1.905,0.03,0.03,0.76,0.076,10.33,10.33,1.809,18.09,0.1845,1.845,184.5,1845,1.033,1.033,0.1809,1.809,0.01845,0.1845,18.45,184.5,0.081,0.081,2.06,0.206,REF,Reference,Reference,Reference,25.9411,25.9,0.022,0.022,0.56,0.056,Standard Loops,0.3748,0.3748,1.667,0.17,170,0.07496,0.07496,0.3334,0.034,34,2.436,2.436,10.836,1.105,1105,0.949,0.949,24.1,2.41,0.588,0.588,14.94,1.494,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.00105,0.081,0.081,2.06,0.206,Random,0.022,0.022,0.56,0.056
LE 022A 03 M,LE 022A 03 M,LE022A03M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.125,0.125,3.18,0.318,0.005,0.005,0.13,0.013,0.875,0.875,22.23,2.223,0.03,0.03,0.76,0.076,10.2,10.2,1.786,17.86,0.1822,1.822,182.2,1822,1.02,1.02,0.1786,1.786,0.01822,0.1822,18.22,182.2,0.081,0.081,2.06,0.206,REF,Reference,Reference,Reference,31.526,31.5,0.022,0.022,0.56,0.056,Standard Loops,0.45,0.45,2.002,0.2041,204.1,0.09,0.09,0.4003,0.04082,40.82,3.9,3.9,17.348,1.769,1769,1.215,1.215,30.86,3.086,0.713,0.713,18.11,1.811,Factory Option,Zinc Plate and Bake per ASTM B633,0.00123,0.081,0.081,2.06,0.206,Random,0.022,0.022,0.56,0.056
LE 022A 03 S,LE 022A 03 S,LE022A03S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.125,0.125,3.18,0.318,0.005,0.005,0.13,0.013,0.875,0.875,22.23,2.223,0.03,0.03,0.76,0.076,8.5,8.5,1.489,14.89,0.1518,1.518,151.8,1518,0.85,0.85,0.1489,1.489,0.01518,0.1518,15.18,151.8,0.081,0.081,2.06,0.206,REF,Reference,Reference,Reference,31.526,31.5,0.022,0.022,0.56,0.056,Standard Loops,0.3748,0.3748,1.667,0.17,170,0.07496,0.07496,0.3334,0.034,34,3.2487,3.2487,14.451,1.4736,1473.6,1.215,1.215,30.86,3.086,0.713,0.713,18.11,1.811,Factory Option,Passivate per ASTM A967,0.00126,0.081,0.081,2.06,0.206,Random,0.022,0.022,0.56,0.056
LE 022A 03 S316,LE 022A 03 S316,LE022A03S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.125,0.125,3.18,0.318,0.005,0.005,0.13,0.013,0.875,0.875,22.23,2.223,0.03,0.03,0.76,0.076,8.5,8.5,1.489,14.89,0.1518,1.518,151.8,1518,0.85,0.85,0.1489,1.489,0.01518,0.1518,15.18,151.8,0.081,0.081,2.06,0.206,REF,Reference,Reference,Reference,31.526,31.5,0.022,0.022,0.56,0.056,Standard Loops,0.3748,0.3748,1.667,0.17,170,0.07496,0.07496,0.3334,0.034,34,2.436,2.436,10.836,1.105,1105,1.117,1.117,28.37,2.837,0.713,0.713,18.11,1.811,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.00126,0.081,0.081,2.06,0.206,Random,0.022,0.022,0.56,0.056
LE 022A 04 M,LE 022A 04 M,LE022A04M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.125,0.125,3.18,0.318,0.005,0.005,0.13,0.013,1,1,25.4,2.54,0.03,0.03,0.76,0.076,8.7,8.7,1.524,15.24,0.1554,1.554,155.4,1554,0.87,0.87,0.1524,1.524,0.01554,0.1554,15.54,155.4,0.081,0.081,2.06,0.206,REF,Reference,Reference,Reference,36.9616,37,0.022,0.022,0.56,0.056,Standard Loops,0.45,0.45,2.002,0.2041,204.1,0.09,0.09,0.4003,0.04082,40.82,3.9,3.9,17.348,1.769,1769,1.4,1.4,35.56,3.556,0.838,0.838,21.29,2.129,Factory Option,Zinc Plate and Bake per ASTM B633,0.00143,0.081,0.081,2.06,0.206,Random,0.022,0.022,0.56,0.056
LE 022A 04 S,LE 022A 04 S,LE022A04S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.125,0.125,3.18,0.318,0.005,0.005,0.13,0.013,1,1,25.4,2.54,0.03,0.03,0.76,0.076,7.25,7.25,1.27,12.7,0.1295,1.295,129.5,1295,0.725,0.725,0.127,1.27,0.01295,0.1295,12.95,129.5,0.081,0.081,2.06,0.206,REF,Reference,Reference,Reference,36.9616,37,0.022,0.022,0.56,0.056,Standard Loops,0.3748,0.3748,1.667,0.17,170,0.07496,0.07496,0.3334,0.034,34,3.2487,3.2487,14.451,1.4736,1473.6,1.4,1.4,35.56,3.556,0.838,0.838,21.29,2.129,Factory Option,Passivate per ASTM A967,0.00146,0.081,0.081,2.06,0.206,Random,0.022,0.022,0.56,0.056
