title,model,field_published_stock_code,field_product_type,field_spring_type,field_product_category,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_product_series,field_revision,field_material,field_material_short_description,field_material_specification,field_outside_dia_bd_spe_in,field_outside_dia_base_in,field_outside_dia_base_mm,field_outside_dia_base_cm,field_outside_dia_tole_bd_spe_in,field_outside_dia_tole_in,field_outside_dia_tole_mm,field_outside_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_ins_dia_tol_bld_spec_in,field_field_inside_dia_tol_in,field_field_inside_dia_tol_mm,field_field_inside_dia_tol_cm,field_total_coils_bd_spe,field_total_coils,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_end,field_initial_ten_bud_spec_lb,field_initial_tension_lb,field_initial_tension_n,field_initial_tension_kg,field_initial_tension_gm,field_initial_ten_tol_bud_spc_lb,field_initial_ten_tol_lb,field_initial_ten_tol_n,field_initial_ten_tol_kg,field_initial_ten_tol_gm,field_max_load_build_spec_lb,field_max_load_lb,field_max_load_n,field_max_load_kg,field_max_load_gm,field_max_extend_len_bd_spe_in,field_max_extended_length_in,field_max_extended_length_mm,field_max_extended_length_cm,field_body_length_build_spec_in,field_body_length_in,field_body_length_mm,field_body_length_cm,field_direction_of_wind,field_finish,field_weight_per_item_lb,field_loop_insid_dia_bd_spec_in,field_loop_inside_diameter_in,field_loop_inside_diameter_mm,field_loop_inside_diameter_cm,field_loop_position,field_loop_opening_build_spec_in,field_loop_opening_in,field_loop_opening_mm,field_loop_opening_cm
LE 014A 02 S,LE 014A 02 S,LE014A02S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.125,0.125,3.18,0.318,0.005,0.005,0.13,0.013,0.563,0.563,14.3,1.43,0.03,0.03,0.76,0.076,1.37,1.37,0.24,2.4,0.0245,0.245,24.5,245,0.137,0.137,0.024,0.24,0.00245,0.0245,2.45,24.5,0.097,0.097,2.46,0.246,REF,Reference,Reference,Reference,25.629,25.6,0.014,0.014,0.36,0.036,Standard Loops,0.0999,0.0999,0.444,0.0453,45.3,0.01998,0.01998,0.0889,0.00906,9.06,0.9163,0.9163,4.076,0.4156,415.6,1.153,1.153,29.29,2.929,0.369,0.369,9.37,0.937,Factory Option,Passivate per ASTM A967,0.00045,0.097,0.097,2.46,0.246,Random,0.014,0.014,0.36,0.036
LE 014A 02 S316,LE 014A 02 S316,LE014A02S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.125,0.125,3.18,0.318,0.005,0.005,0.13,0.013,0.563,0.563,14.3,1.43,0.03,0.03,0.76,0.076,1.37,1.37,0.24,2.4,0.0245,0.245,24.5,245,0.137,0.137,0.024,0.24,0.00245,0.0245,2.45,24.5,0.097,0.097,2.46,0.246,REF,Reference,Reference,Reference,25.629,25.6,0.014,0.014,0.36,0.036,Standard Loops,0.0999,0.0999,0.444,0.0453,45.3,0.01998,0.01998,0.0889,0.00906,9.06,0.687,0.687,3.056,0.3116,311.6,0.991,0.991,25.17,2.517,0.369,0.369,9.37,0.937,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.00045,0.097,0.097,2.46,0.246,Random,0.014,0.014,0.36,0.036
LE 014A 03 M,LE 014A 03 M,LE014A03M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.125,0.125,3.18,0.318,0.005,0.005,0.13,0.013,0.625,0.625,15.88,1.588,0.03,0.03,0.76,0.076,1.4,1.4,0.245,2.45,0.025,0.25,25,250,0.14,0.14,0.0245,0.245,0.0025,0.025,2.5,25,0.097,0.097,2.46,0.246,REF,Reference,Reference,Reference,30.0958,30.1,0.014,0.014,0.36,0.036,Standard Loops,0.12,0.12,0.534,0.0544,54.4,0.024,0.024,0.1068,0.01089,10.89,1.1,1.1,4.893,0.499,499,1.325,1.325,33.66,3.366,0.431,0.431,10.95,1.095,Factory Option,Zinc Plate and Bake per ASTM B633,0.00051,0.097,0.097,2.46,0.246,Random,0.014,0.014,0.36,0.036
LE 014A 03 S,LE 014A 03 S,LE014A03S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.125,0.125,3.18,0.318,0.005,0.005,0.13,0.013,0.625,0.625,15.88,1.588,0.03,0.03,0.76,0.076,1.17,1.17,0.205,2.05,0.0209,0.209,20.9,209,0.117,0.117,0.0205,0.205,0.00209,0.0209,2.09,20.9,0.097,0.097,2.46,0.246,REF,Reference,Reference,Reference,30.01,30,0.014,0.014,0.36,0.036,Standard Loops,0.0999,0.0999,0.444,0.0453,45.3,0.01998,0.01998,0.0889,0.00906,9.06,0.9163,0.9163,4.076,0.4156,415.6,1.325,1.325,33.66,3.366,0.431,0.431,10.95,1.095,Factory Option,Passivate per ASTM A967,0.00052,0.097,0.097,2.46,0.246,Random,0.014,0.014,0.36,0.036
LE 014A 03 S316,LE 014A 03 S316,LE014A03S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.125,0.125,3.18,0.318,0.005,0.005,0.13,0.013,0.625,0.625,15.88,1.588,0.03,0.03,0.76,0.076,1.17,1.17,0.205,2.05,0.0209,0.209,20.9,209,0.117,0.117,0.0205,0.205,0.00209,0.0209,2.09,20.9,0.097,0.097,2.46,0.246,REF,Reference,Reference,Reference,30.01,30,0.014,0.014,0.36,0.036,Standard Loops,0.0999,0.0999,0.444,0.0453,45.3,0.01998,0.01998,0.0889,0.00906,9.06,0.687,0.687,3.056,0.3116,311.6,1.126,1.126,28.6,2.86,0.431,0.431,10.95,1.095,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.00052,0.097,0.097,2.46,0.246,Random,0.014,0.014,0.36,0.036
LE 014A 04 M,LE 014A 04 M,LE014A04M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.125,0.125,3.18,0.318,0.005,0.005,0.13,0.013,0.75,0.75,19.05,1.905,0.03,0.03,0.76,0.076,1.08,1.08,0.189,1.89,0.0193,0.193,19.3,193,0.108,0.108,0.0189,0.189,0.00193,0.0193,1.93,19.3,0.097,0.097,2.46,0.246,REF,Reference,Reference,Reference,39.0131,39,0.014,0.014,0.36,0.036,Standard Loops,0.12,0.12,0.534,0.0544,54.4,0.024,0.024,0.1068,0.01089,10.89,1.1,1.1,4.893,0.499,499,1.66,1.66,42.16,4.216,0.556,0.556,14.12,1.412,Factory Option,Zinc Plate and Bake per ASTM B633,0.00066,0.097,0.097,2.46,0.246,Random,0.014,0.014,0.36,0.036
LE 014A 04 S,LE 014A 04 S,LE014A04S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.125,0.125,3.18,0.318,0.005,0.005,0.13,0.013,0.75,0.75,19.05,1.905,0.03,0.03,0.76,0.076,0.9,0.9,0.158,1.58,0.0161,0.161,16.1,161,0.09,0.09,0.0158,0.158,0.00161,0.0161,1.61,16.1,0.097,0.097,2.46,0.246,REF,Reference,Reference,Reference,39.0131,39,0.014,0.014,0.36,0.036,Standard Loops,0.0999,0.0999,0.444,0.0453,45.3,0.01998,0.01998,0.0889,0.00906,9.06,0.9163,0.9163,4.076,0.4156,415.6,1.66,1.66,42.16,4.216,0.556,0.556,14.12,1.412,Factory Option,Passivate per ASTM A967,0.00067,0.097,0.097,2.46,0.246,Random,0.014,0.014,0.36,0.036
LE 014A 04 S316,LE 014A 04 S316,LE014A04S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.125,0.125,3.18,0.318,0.005,0.005,0.13,0.013,0.75,0.75,19.05,1.905,0.03,0.03,0.76,0.076,0.9,0.9,0.158,1.58,0.0161,0.161,16.1,161,0.09,0.09,0.0158,0.158,0.00161,0.0161,1.61,16.1,0.097,0.097,2.46,0.246,REF,Reference,Reference,Reference,39.0131,39,0.014,0.014,0.36,0.036,Standard Loops,0.0999,0.0999,0.444,0.0453,45.3,0.01998,0.01998,0.0889,0.00906,9.06,0.687,0.687,3.056,0.3116,311.6,1.402,1.402,35.61,3.561,0.556,0.556,14.12,1.412,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.00067,0.097,0.097,2.46,0.246,Random,0.014,0.014,0.36,0.036
LE 014A 05 M,LE 014A 05 M,LE014A05M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.125,0.125,3.18,0.318,0.005,0.005,0.13,0.013,0.813,0.813,20.65,2.065,0.03,0.03,0.76,0.076,0.97,0.97,0.17,1.7,0.0173,0.173,17.3,173,0.097,0.097,0.017,0.17,0.00173,0.0173,1.73,17.3,0.097,0.097,2.46,0.246,REF,Reference,Reference,Reference,43.4372,43.4,0.014,0.014,0.36,0.036,Standard Loops,0.12,0.12,0.534,0.0544,54.4,0.024,0.024,0.1068,0.01089,10.89,1.1,1.1,4.893,0.499,499,1.823,1.823,46.3,4.63,0.619,0.619,15.72,1.572,Factory Option,Zinc Plate and Bake per ASTM B633,0.00073,0.097,0.097,2.46,0.246,Random,0.014,0.014,0.36,0.036
LE 014A 05 S,LE 014A 05 S,LE014A05S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.125,0.125,3.18,0.318,0.005,0.005,0.13,0.013,0.813,0.813,20.65,2.065,0.03,0.03,0.76,0.076,0.81,0.81,0.142,1.42,0.0145,0.145,14.5,145,0.081,0.081,0.0142,0.142,0.00145,0.0145,1.45,14.5,0.097,0.097,2.46,0.246,REF,Reference,Reference,Reference,43.3479,43.3,0.014,0.014,0.36,0.036,Standard Loops,0.0999,0.0999,0.444,0.0453,45.3,0.01998,0.01998,0.0889,0.00906,9.06,0.9163,0.9163,4.076,0.4156,415.6,1.823,1.823,46.3,4.63,0.619,0.619,15.72,1.572,Factory Option,Passivate per ASTM A967,0.00074,0.097,0.097,2.46,0.246,Random,0.014,0.014,0.36,0.036
LE 014A 05 S316,LE 014A 05 S316,LE014A05S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.125,0.125,3.18,0.318,0.005,0.005,0.13,0.013,0.813,0.813,20.65,2.065,0.03,0.03,0.76,0.076,0.81,0.81,0.142,1.42,0.0145,0.145,14.5,145,0.081,0.081,0.0142,0.142,0.00145,0.0145,1.45,14.5,0.097,0.097,2.46,0.246,REF,Reference,Reference,Reference,43.3479,43.3,0.014,0.014,0.36,0.036,Standard Loops,0.0999,0.0999,0.444,0.0453,45.3,0.01998,0.01998,0.0889,0.00906,9.06,0.687,0.687,3.056,0.3116,311.6,1.537,1.537,39.04,3.904,0.619,0.619,15.72,1.572,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.00074,0.097,0.097,2.46,0.246,Random,0.014,0.014,0.36,0.036
LE 014A 06 M,LE 014A 06 M,LE014A06M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.125,0.125,3.18,0.318,0.005,0.005,0.13,0.013,0.875,0.875,22.23,2.223,0.03,0.03,0.76,0.076,0.88,0.88,0.154,1.54,0.0157,0.157,15.7,157,0.088,0.088,0.0154,0.154,0.00157,0.0157,1.57,15.7,0.097,0.097,2.46,0.246,REF,Reference,Reference,Reference,47.8797,47.9,0.014,0.014,0.36,0.036,Standard Loops,0.12,0.12,0.534,0.0544,54.4,0.024,0.024,0.1068,0.01089,10.89,1.1,1.1,4.893,0.499,499,1.985,1.985,50.42,5.042,0.681,0.681,17.3,1.73,Factory Option,Zinc Plate and Bake per ASTM B633,0.0008,0.097,0.097,2.46,0.246,Random,0.014,0.014,0.36,0.036
LE 014A 06 S,LE 014A 06 S,LE014A06S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.125,0.125,3.18,0.318,0.005,0.005,0.13,0.013,0.875,0.875,22.23,2.223,0.03,0.03,0.76,0.076,0.73,0.73,0.128,1.28,0.013,0.13,13,130,0.073,0.073,0.0128,0.128,0.0013,0.013,1.3,13,0.097,0.097,2.46,0.246,REF,Reference,Reference,Reference,48.0983,48.1,0.014,0.014,0.36,0.036,Standard Loops,0.0999,0.0999,0.444,0.0453,45.3,0.01998,0.01998,0.0889,0.00906,9.06,0.9163,0.9163,4.076,0.4156,415.6,1.985,1.985,50.42,5.042,0.681,0.681,17.3,1.73,Factory Option,Passivate per ASTM A967,0.00082,0.097,0.097,2.46,0.246,Random,0.014,0.014,0.36,0.036
LE 014A 06 S316,LE 014A 06 S316,LE014A06S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.125,0.125,3.18,0.318,0.005,0.005,0.13,0.013,0.875,0.875,22.23,2.223,0.03,0.03,0.76,0.076,0.73,0.73,0.128,1.28,0.013,0.13,13,130,0.073,0.073,0.0128,0.128,0.0013,0.013,1.3,13,0.097,0.097,2.46,0.246,REF,Reference,Reference,Reference,48.0983,48.1,0.014,0.014,0.36,0.036,Standard Loops,0.0999,0.0999,0.444,0.0453,45.3,0.01998,0.01998,0.0889,0.00906,9.06,0.687,0.687,3.056,0.3116,311.6,1.679,1.679,42.65,4.265,0.681,0.681,17.3,1.73,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.00082,0.097,0.097,2.46,0.246,Random,0.014,0.014,0.36,0.036
LE 014A 07 M,LE 014A 07 M,LE014A07M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.125,0.125,3.18,0.318,0.005,0.005,0.13,0.013,0.938,0.938,23.83,2.383,0.03,0.03,0.76,0.076,0.81,0.81,0.142,1.42,0.0145,0.145,14.5,145,0.081,0.081,0.0142,0.142,0.00145,0.0145,1.45,14.5,0.097,0.097,2.46,0.246,REF,Reference,Reference,Reference,52.0174,52,0.014,0.014,0.36,0.036,Standard Loops,0.12,0.12,0.534,0.0544,54.4,0.024,0.024,0.1068,0.01089,10.89,1.1,1.1,4.893,0.499,499,2.148,2.148,54.56,5.456,0.744,0.744,18.9,1.89,Factory Option,Zinc Plate and Bake per ASTM B633,0.00087,0.097,0.097,2.46,0.246,Random,0.014,0.014,0.36,0.036
LE 014A 07 S,LE 014A 07 S,LE014A07S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.125,0.125,3.18,0.318,0.005,0.005,0.13,0.013,0.938,0.938,23.83,2.383,0.03,0.03,0.76,0.076,0.67,0.67,0.117,1.17,0.012,0.12,12,120,0.067,0.067,0.0117,0.117,0.0012,0.012,1.2,12,0.097,0.097,2.46,0.246,REF,Reference,Reference,Reference,52.4056,52.4,0.014,0.014,0.36,0.036,Standard Loops,0.0999,0.0999,0.444,0.0453,45.3,0.01998,0.01998,0.0889,0.00906,9.06,0.9163,0.9163,4.076,0.4156,415.6,2.148,2.148,54.56,5.456,0.744,0.744,18.9,1.89,Factory Option,Passivate per ASTM A967,0.00089,0.097,0.097,2.46,0.246,Random,0.014,0.014,0.36,0.036
LE 014A 07 S316,LE 014A 07 S316,LE014A07S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.125,0.125,3.18,0.318,0.005,0.005,0.13,0.013,0.938,0.938,23.83,2.383,0.03,0.03,0.76,0.076,0.67,0.67,0.117,1.17,0.012,0.12,12,120,0.067,0.067,0.0117,0.117,0.0012,0.012,1.2,12,0.097,0.097,2.46,0.246,REF,Reference,Reference,Reference,52.4056,52.4,0.014,0.014,0.36,0.036,Standard Loops,0.0999,0.0999,0.444,0.0453,45.3,0.01998,0.01998,0.0889,0.00906,9.06,0.687,0.687,3.056,0.3116,311.6,1.814,1.814,46.08,4.608,0.744,0.744,18.9,1.89,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.00089,0.097,0.097,2.46,0.246,Random,0.014,0.014,0.36,0.036
LE 014A 08 M,LE 014A 08 M,LE014A08M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.125,0.125,3.18,0.318,0.005,0.005,0.13,0.013,1,1,25.4,2.54,0.03,0.03,0.76,0.076,0.75,0.75,0.131,1.31,0.0134,0.134,13.4,134,0.075,0.075,0.0131,0.131,0.00134,0.0134,1.34,13.4,0.097,0.097,2.46,0.246,REF,Reference,Reference,Reference,56.1788,56.2,0.014,0.014,0.36,0.036,Standard Loops,0.12,0.12,0.534,0.0544,54.4,0.024,0.024,0.1068,0.01089,10.89,1.1,1.1,4.893,0.499,499,2.31,2.31,58.67,5.867,0.806,0.806,20.47,2.047,Factory Option,Zinc Plate and Bake per ASTM B633,0.00093,0.097,0.097,2.46,0.246,Random,0.014,0.014,0.36,0.036
LE 014A 08 S,LE 014A 08 S,LE014A08S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.125,0.125,3.18,0.318,0.005,0.005,0.13,0.013,1,1,25.4,2.54,0.03,0.03,0.76,0.076,0.62,0.62,0.109,1.09,0.0111,0.111,11.1,111,0.062,0.062,0.0109,0.109,0.00111,0.0111,1.11,11.1,0.097,0.097,2.46,0.246,REF,Reference,Reference,Reference,56.6319,56.6,0.014,0.014,0.36,0.036,Standard Loops,0.0999,0.0999,0.444,0.0453,45.3,0.01998,0.01998,0.0889,0.00906,9.06,0.9163,0.9163,4.076,0.4156,415.6,2.31,2.31,58.67,5.867,0.806,0.806,20.47,2.047,Factory Option,Passivate per ASTM A967,0.00096,0.097,0.097,2.46,0.246,Random,0.014,0.014,0.36,0.036
LE 014A 08 S316,LE 014A 08 S316,LE014A08S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.125,0.125,3.18,0.318,0.005,0.005,0.13,0.013,1,1,25.4,2.54,0.03,0.03,0.76,0.076,0.62,0.62,0.109,1.09,0.0111,0.111,11.1,111,0.062,0.062,0.0109,0.109,0.00111,0.0111,1.11,11.1,0.097,0.097,2.46,0.246,REF,Reference,Reference,Reference,56.6319,56.6,0.014,0.014,0.36,0.036,Standard Loops,0.0999,0.0999,0.444,0.0453,45.3,0.01998,0.01998,0.0889,0.00906,9.06,0.687,0.687,3.056,0.3116,311.6,1.946,1.946,49.43,4.943,0.806,0.806,20.47,2.047,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.00096,0.097,0.097,2.46,0.246,Random,0.014,0.014,0.36,0.036
LE 014A 09 M,LE 014A 09 M,LE014A09M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.125,0.125,3.18,0.318,0.005,0.005,0.13,0.013,1.125,1.125,28.58,2.858,0.035,0.035,0.89,0.089,0.643,0.643,0.113,1.13,0.0115,0.115,11.5,115,0.0643,0.0643,0.0113,0.113,0.00115,0.0115,1.15,11.5,0.097,0.097,2.46,0.246,REF,Reference,Reference,Reference,65.53,65.5,0.014,0.014,0.36,0.036,Standard Loops,0.12,0.12,0.534,0.0544,54.4,0.024,0.024,0.1068,0.01089,10.89,1.1,1.1,4.893,0.499,499,2.655,2.655,67.44,6.744,0.931,0.931,23.65,2.365,Factory Option,Zinc Plate and Bake per ASTM B633,0.00109,0.097,0.097,2.46,0.246,Random,0.014,0.014,0.36,0.036
LE 014A 09 S,LE 014A 09 S,LE014A09S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.125,0.125,3.18,0.318,0.005,0.005,0.13,0.013,1.125,1.125,28.58,2.858,0.035,0.035,0.89,0.089,0.53,0.53,0.093,0.93,0.0095,0.095,9.5,95,0.053,0.053,0.0093,0.093,0.00095,0.0095,0.95,9.5,0.097,0.097,2.46,0.246,REF,Reference,Reference,Reference,66.2486,66.2,0.014,0.014,0.36,0.036,Standard Loops,0.0999,0.0999,0.444,0.0453,45.3,0.01998,0.01998,0.0889,0.00906,9.06,0.9163,0.9163,4.076,0.4156,415.6,2.655,2.655,67.44,6.744,0.931,0.931,23.65,2.365,Factory Option,Passivate per ASTM A967,0.00112,0.097,0.097,2.46,0.246,Random,0.014,0.014,0.36,0.036
LE 014A 09 S316,LE 014A 09 S316,LE014A09S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.125,0.125,3.18,0.318,0.005,0.005,0.13,0.013,1.125,1.125,28.58,2.858,0.035,0.035,0.89,0.089,0.53,0.53,0.093,0.93,0.0095,0.095,9.5,95,0.053,0.053,0.0093,0.093,0.00095,0.0095,0.95,9.5,0.097,0.097,2.46,0.246,REF,Reference,Reference,Reference,66.2486,66.2,0.014,0.014,0.36,0.036,Standard Loops,0.0999,0.0999,0.444,0.0453,45.3,0.01998,0.01998,0.0889,0.00906,9.06,0.687,0.687,3.056,0.3116,311.6,2.232,2.232,56.69,5.669,0.931,0.931,23.65,2.365,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.00112,0.097,0.097,2.46,0.246,Random,0.014,0.014,0.36,0.036
LE 014A 10 M,LE 014A 10 M,LE014A10M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.125,0.125,3.18,0.318,0.005,0.005,0.13,0.013,1.25,1.25,31.75,3.175,0.035,0.035,0.89,0.089,0.565,0.565,0.099,0.99,0.0101,0.101,10.1,101,0.0565,0.0565,0.0099,0.099,0.00101,0.0101,1.01,10.1,0.097,0.097,2.46,0.246,REF,Reference,Reference,Reference,74.57,74.6,0.014,0.014,0.36,0.036,Standard Loops,0.12,0.12,0.534,0.0544,54.4,0.024,0.024,0.1068,0.01089,10.89,1.1,1.1,4.893,0.499,499,2.97,2.97,75.44,7.544,1.056,1.056,26.82,2.682,Factory Option,Zinc Plate and Bake per ASTM B633,0.00122,0.097,0.097,2.46,0.246,Random,0.014,0.014,0.36,0.036
LE 014A 10 S,LE 014A 10 S,LE014A10S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.125,0.125,3.18,0.318,0.005,0.005,0.13,0.013,1.25,1.25,31.75,3.175,0.035,0.035,0.89,0.089,0.47,0.47,0.082,0.82,0.0084,0.084,8.4,84,0.047,0.047,0.0082,0.082,0.00084,0.0084,0.84,8.4,0.097,0.097,2.46,0.246,REF,Reference,Reference,Reference,74.7059,74.7,0.014,0.014,0.36,0.036,Standard Loops,0.0999,0.0999,0.444,0.0453,45.3,0.01998,0.01998,0.0889,0.00906,9.06,0.9163,0.9163,4.076,0.4156,415.6,2.97,2.97,75.44,7.544,1.056,1.056,26.82,2.682,Factory Option,Passivate per ASTM A967,0.00125,0.097,0.097,2.46,0.246,Random,0.014,0.014,0.36,0.036
LE 014A 10 S316,LE 014A 10 S316,LE014A10S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.125,0.125,3.18,0.318,0.005,0.005,0.13,0.013,1.25,1.25,31.75,3.175,0.035,0.035,0.89,0.089,0.47,0.47,0.082,0.82,0.0084,0.084,8.4,84,0.047,0.047,0.0082,0.082,0.00084,0.0084,0.84,8.4,0.097,0.097,2.46,0.246,REF,Reference,Reference,Reference,74.7059,74.7,0.014,0.014,0.36,0.036,Standard Loops,0.0999,0.0999,0.444,0.0453,45.3,0.01998,0.01998,0.0889,0.00906,9.06,0.687,0.687,3.056,0.3116,311.6,2.499,2.499,63.47,6.347,1.056,1.056,26.82,2.682,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.00125,0.097,0.097,2.46,0.246,Random,0.014,0.014,0.36,0.036
LE 014A 11 M,LE 014A 11 M,LE014A11M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.125,0.125,3.18,0.318,0.005,0.005,0.13,0.013,1.375,1.375,34.93,3.493,0.035,0.035,0.89,0.089,0.504,0.504,0.088,0.88,0.009,0.09,9,90,0.0504,0.0504,0.0088,0.088,0.0009,0.009,0.9,9,0.097,0.097,2.46,0.246,REF,Reference,Reference,Reference,83.6,83.6,0.014,0.014,0.36,0.036,Standard Loops,0.12,0.12,0.534,0.0544,54.4,0.024,0.024,0.1068,0.01089,10.89,1.1,1.1,4.893,0.499,499,3.335,3.335,84.71,8.471,1.181,1.181,30,3,Factory Option,Zinc Plate and Bake per ASTM B633,0.00138,0.097,0.097,2.46,0.246,Random,0.014,0.014,0.36,0.036
